RX, 25, 16, 10.35692335
RX, 25, 17, 10.34077804
RX, 25, 18, 10.36623421
RX, 25, 19, 10.351705179999998
RX, 25, 20, 10.34706031
RX, 25, 21, 10.35091397
RX, 25, 22, 10.37225644
RX, 25, 23, 10.360722879999999
RX, 25, 24, 10.46713756
RX, 26, 0, 20.72724782
RX, 26, 1, 20.73678172
RX, 26, 2, 20.91788282
RX, 26, 3, 20.72984793
RX, 26, 4, 20.79892527
RX, 26, 5, 20.80745947
RX, 26, 6, 20.827373370000004
RX, 26, 7, 20.8675865
RX, 26, 8, 20.87383306
RX, 26, 9, 20.80119326
RX, 26, 10, 20.935938850000003
RX, 26, 11, 20.87116448
RX, 26, 12, 21.160972939999997
RX, 26, 13, 20.85198857
RX, 26, 14, 20.87351564
RX, 26, 15, 20.864541490000004
RX, 26, 16, 20.879209529999997
RX, 26, 17, 21.10349261
RX, 26, 18, 20.85596432
RX, 26, 19, 20.88778393
RX, 26, 20, 20.87510246
RX, 26, 21, 20.961583240000003
RX, 26, 22, 20.870163100000003
RX, 26, 23, 20.86638223
RX, 26, 24, 20.964055149999997
RX, 26, 25, 20.86517805
RX, 27, 0, 41.03191293
RX, 27, 1, 40.94069185
RX, 27, 2, 41.04854275
RX, 27, 3, 41.015033620000004
RX, 27, 4, 41.01345401
RX, 27, 5, 41.157062700000004
RX, 27, 6, 40.98267738
RX, 27, 7, 41.09961546
RX, 27, 8, 40.99681765
RX, 27, 9, 41.07793903
RX, 27, 10, 41.44048469
RX, 27, 11, 41.26070667
RX, 27, 12, 41.424106849999994
RX, 27, 13, 41.284126670000006
RX, 27, 14, 41.61166618
RX, 27, 15, 41.26949208
RX, 27, 16, 41.284599789999994
RX, 27, 17, 41.395691389999996
RX, 27, 18, 41.34141432
RX, 27, 19, 41.55058097
RX, 27, 20, 41.43233710999999
RX, 27, 21, 41.30624527
RX, 27, 22, 41.64711928
RX, 27, 23, 41.322491850000006
RX, 27, 24, 41.25823449000001
RX, 27, 25, 41.13485112
RX, 27, 26, 41.08439337
RX, 28, 0, 80.82859225
RX, 28, 1, 81.00295188000001
RX, 28, 2, 80.95391068999999
RX, 28, 3, 80.92298750999998
RX, 28, 4, 81.19247865
RX, 28, 5, 82.65925614
RX, 28, 6, 80.77326475999999
RX, 28, 7, 80.81636590000001
RX, 28, 8, 81.0014537
RX, 28, 9, 81.11835654000001
RX, 28, 10, 81.57511857
RX, 28, 11, 81.9041754
RX, 28, 12, 81.84230805
RX, 28, 13, 81.99222970999999
RX, 28, 14, 81.74074122
RX, 28, 15, 81.56644598
RX, 28, 16, 81.52952041
RX, 28, 17, 81.6481971
RX, 28, 18, 81.70580524
RX, 28, 19, 81.73068622
RX, 28, 20, 81.68078543
RX, 28, 21, 81.70817052
RX, 28, 22, 81.75936118999999
RX, 28, 23, 81.73632875999999
RX, 28, 24, 81.15301619
RX, 28, 25, 81.06034812000001
RX, 28, 26, 80.96793237
RX, 28, 27, 80.94603854
RX, 29, 0, 160.42326946
RX, 29, 1, 160.24061985
RX, 29, 2, 160.52297366000002
RX, 29, 3, 160.37737388
RX, 29, 4, 160.38151411
RX, 29, 5, 163.80782018000002
RX, 29, 6, 160.07184327000002
RX, 29, 7, 160.12028064
RX, 29, 8, 160.96941784999999
RX, 29, 9, 160.80792454000002
RX, 29, 10, 162.331895
RX, 29, 11, 162.16513128999998
RX, 29, 12, 162.27559856999997
RX, 29, 13, 162.52315449000002
RX, 29, 14, 161.92961327
RX, 29, 15, 161.95988551999997
RX, 29, 16, 162.11701348999998
RX, 29, 17, 162.08521943000002
RX, 29, 18, 161.9239958
RX, 29, 19, 162.26188991
RX, 29, 20, 162.01055739
RX, 29, 21, 162.18562529
RX, 29, 22, 162.09792958000003
RX, 29, 23, 162.22609525
RX, 29, 24, 160.54360968
RX, 29, 25, 160.52280439
RX, 29, 26, 160.45746766000002
RX, 29, 27, 160.39034490999998
RX, 29, 28, 160.46739090999998
RX, 30, 0, 318.77368895
RX, 30, 1, 318.99819095000004
RX, 30, 2, 318.98442874
RX, 30, 3, 319.11940778999997
RX, 30, 4, 318.8890447
RX, 30, 5, 323.45270986
RX, 30, 6, 318.08916812999996
RX, 30, 7, 318.86896580999996
RX, 30, 8, 319.15032344
RX, 30, 9, 320.07261501
RX, 30, 10, 322.31252277000004
RX, 30, 11, 322.71377524
RX, 30, 12, 322.99329364999994
RX, 30, 13, 323.26320934999995
RX, 30, 14, 322.18042124999994
RX, 30, 15, 322.18386399
RX, 30, 16, 322.32977132
RX, 30, 17, 322.06904012999996
RX, 30, 18, 322.08823171
RX, 30, 19, 322.42568825
RX, 30, 20, 322.30742346
RX, 30, 21, 322.09412871
RX, 30, 22, 322.82611321999997
RX, 30, 23, 322.3300456
RX, 30, 24, 319.50178131
RX, 30, 25, 318.96744022
RX, 30, 26, 318.97504811
RX, 30, 27, 318.9529871
RX, 30, 28, 318.89461678
RX, 30, 29, 318.99922277999997
RX, 31, 0, 635.47680297
RX, 31, 1, 635.53345424
RX, 31, 2, 635.5800027299999
RX, 31, 3, 635.85735611
RX, 31, 4, 635.5686805800001
RX, 31, 5, 638.3031931800001
RX, 31, 6, 634.1391860800001
RX, 31, 7, 635.1172819
RX, 31, 8, 636.52935112
RX, 31, 9, 637.39289423
RX, 31, 10, 642.75153133
RX, 31, 11, 643.16349644
RX, 31, 12, 644.0098916
RX, 31, 13, 644.7631909099999
RX, 31, 14, 642.3619124600001
RX, 31, 15, 642.36041693
RX, 31, 16, 642.3372122899999
RX, 31, 17, 642.2961765399999
RX, 31, 18, 642.53625361
RX, 31, 19, 642.4557084099999
RX, 31, 20, 642.67001802
RX, 31, 21, 642.49054925
RX, 31, 22, 642.5513615
RX, 31, 23, 642.9450636800001
